NO,NAMA_BALAI,JENIS_PELATIHAN,WAKTU_PELAKSANAAN,ID_PROVINSI,PROVINSI,ID_KABUPATEN,KABUPATEN,ID_KECAMATAN,KECAMATAN,ID_DESA,DESA, JUMLAH 
61,Yogyakarta,Desa Wisata,15 - 18 Mei 2024,35,Jawa Timur,3502.0,Ponorogo,350204.0,Sambit,3316142023.0,Bedingin,4
62,Yogyakarta,Desa Wisata,15 - 18 Mei 2024,35,Jawa Timur,3502.0,Ponorogo,350203.0,Bungkal,3322172006.0,Pager,6
63,Yogyakarta,Desa Wisata,15 - 18 Mei 2024,35,Jawa Timur,3502.0,Ponorogo,332108.0,Gajah,3502042011.0,Sambit,1
64,Yogyakarta,Desa Wisata,15 - 18 Mei 2024,35,Jawa Timur,3502.0,Ponorogo,340209.0,Jetis,1810022009.0,Tegalsari,4
65,Yogyakarta,Desa Wisata,15 - 18 Mei 2024,35,Jawa Timur,3502.0,Ponorogo,350204.0,Sambit,3502042002.0,Wringinanom,4
66,Yogyakarta,Desa Wisata,15 - 18 Mei 2024,35,Jawa Timur,3502.0,Ponorogo,350204.0,Sambit,1113052005.0,Gajah,4
67,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332209.0,Sumowono,3212182003.0,Lanjan,2
68,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332209.0,Sumowono,3308142011.0,Kebonagung,2
69,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332213.0,Bergas,3305012015.0,Jatijajar,2
70,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332208.0,Jambu,3304052002.0,Kebondalem,2
71,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332213.0,Bergas,3322132013.0,Diwak,2
72,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3324.0,Kendal,332419.0,Ngampel,3324192010.0,Ngampel Wetan,2
73,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3324.0,Kendal,331901.0,Kaliwungu,3306012031.0,Kumpulrejo,2
74,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3324.0,Kendal,331901.0,Kaliwungu,3320072001.0,Mororejo,2
75,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3324.0,Kendal,332404.0,Patean,3306122006.0,Gedong,2
76,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3324.0,Kendal,332404.0,Patean,3324042002.0,Plososari,2
77,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3324.0,Kendal,332411.0,Gemuh,3324112007.0,Gemuhblanten,2
78,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3323.0,Temanggung,332305.0,Kaloran,3316162006.0,Tlogowungu,2
79,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3323.0,Temanggung,332306.0,Kandangan,3304032008.0,Blimbing,2
80,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3323.0,Temanggung,332315.0,Selopampang,3323152007.0,Kacepit,2
81,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3323.0,Temanggung,332313.0,Kranggan,0.0,Sranggahan,2
82,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3323.0,Temanggung,332313.0,Kranggan,3323132003.0,Bengkal,2
83,Yogyakarta,Bum Desa,10 - 13 Juni 2024,33,Jawa Tengah,3323.0,Temanggung,332313.0,Kranggan,3322032001.0,Badran,2
84,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332205.0,Pabelan,3322052014.0,Bejaten,2
85,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332206.0,Tuntang,3307112002.0,Candirejo,2
86,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332205.0,Pabelan,3318172002.0,Giling,2
87,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332205.0,Pabelan,3322052010.0,Jembrak,2
88,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332205.0,Pabelan,3310182003.0,Kadirejo,4
89,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332205.0,Pabelan,3304132008.0,Karanggondang,2
90,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332205.0,Pabelan,3322052013.0,Kauman Lor,2
91,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332205.0,Pabelan,3308092007.0,Pabelan,2
92,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332205.0,Pabelan,3322052005.0,Segiri,2
93,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332205.0,Pabelan,3322052008.0,Semowo,2
94,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332205.0,Pabelan,3319062006.0,Terban,2
95,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332212.0,Bringin,3322122015.0,Truko,2
96,Yogyakarta,Bum Desa,11 - 14 Juni 2024,33,Jawa Tengah,3322.0,Semarang,332205.0,Pabelan,3322052007.0,Tukang,2
97,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330814.0,Bandongan,3308142012.0,Kalegen,2
98,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330806.0,Dukun,3308062015.0,Keningar,1
99,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330802.0,Borobudur,3202212014.0,Karanganyar,2
100,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330813.0,Kaliangkrik,1807062009.0,Banjarejo,2
101,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330820.0,Secang,3308202019.0,Girikulon,2
102,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330805.0,Srumbung,3308052017.0,Nglumut,2
103,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330805.0,Srumbung,3308052014.0,Polengan,2
104,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330802.0,Borobudur,3305042001.0,Karangrejo,2
105,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330813.0,Kaliangkrik,3305162011.0,Mangli,2
106,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330804.0,Salam,3308042011.0,Seloboro,1
107,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330601.0,Grabag,3307042005.0,Lebak,1
108,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330815.0,Candimulyo,1810022009.0,Tegalsari,1
109,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330819.0,Tegalrejo,1605012011.0,Ngadirejo,1
110,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330821.0,Windusari,1608122002.0,Tanjungsari,2
111,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330601.0,Grabag,3308182027.0,Pucungsari,2
112,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330812.0,Kajoran,3308122029.0,Sukomakmur,2
113,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330816.0,Pakis,3308162017.0,Pogalan,2
114,Yogyakarta,Desa Wisata,19 - 22 Juni 2024,33,Jawa Tengah,3308.0,Magelang,330801.0,Salaman,3308012001.0,Ngargoretno,1
115,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350212.0,Kauman,3306102003.0,Karanganom,2
116,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350414.0,Kalidawir,3504142012.0,Salakkembang,2
117,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350402.0,Boyolangu,3504022004.0,Boyolangu,2
118,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350402.0,Boyolangu,3504022008.0,Waung,2
119,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350403.0,Kedungwaru,1301112001.0,Tapan,2
120,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350404.0,Ngantru,0.0,PucungLor,2
121,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350419.0,Tanggunggunung,3504192006.0,Tenggarejo,2
122,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350411.0,Ngunut,3504112002.0,Samir,2
123,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,331406.0,Gondang,3308082012.0,Gondosuli,2
124,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350418.0,Pakel,3305122005.0,Gesikan,2
125,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,331406.0,Gondang,3504092010.0,Ngrendeng,2
126,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350404.0,Ngantru,3504042010.0,Batokan,2
127,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350406.0,Pagerwojo,3504062006.0,Penjor,2
128,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350417.0,Bandung,3504172007.0,Suruhan kidul,2
129,Yogyakarta,Bum Desa,27 - 30 Juni 2024,35,Jawa Timur,3504.0,Tulungagung,350403.0,Kedungwaru,3504032018.0,Gendingan,2
130,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330223.0,Kedungbanteng,3302232001.0,Karangsalam Kidul,2
131,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330222.0,Baturraden,3302192015.0,Pamijen,2
132,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330214.0,Ajibarang,3302142013.0,Lesmana,2
133,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330214.0,Ajibarang,3302142002.0,Tipar Kidul,2
134,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330215.0,Gumelar,3302152006.0,Gumelar,2
135,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330206.0,Kemranjen,3302062005.0,Kedungpring,2
136,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330219.0,Sokaraja,3302192016.0,Sokaraja Kulon,2
137,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330217.0,Cilongok,3302172013.0,Karanglo,2
138,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330217.0,Cilongok,1802012017.0,Kalisari,1
139,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330214.0,Ajibarang,3208152003.0,Ciberung,1
140,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330223.0,Kedungbanteng,3302232008.0,Dawuhan Kulon,2
141,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330218.0,Karanglewas,3301072001.0,Karangkemiri,2
142,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330218.0,Karanglewas,3302182013.0,Sunyalangu,2
143,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330222.0,Baturraden,1115072016.0,Purwosari,2
144,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330223.0,Kedungbanteng,3301042015.0,Karangnangka,2
145,Yogyakarta,Bum Desa,2-5 Juli 2024,33,Jawa Tengah,3302.0,Banyumas,330210.0,Kalibagor,3302102003.0,Kaliori,2
146,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,330406.0,Banjarnegara,1607132008.0,Cendana,2
147,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,0.0,Tegal Timur,3304152003.0,Sarwodadi,2
148,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,330408.0,Madukara,3304082007.0,Pagelak,2
149,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,330409.0,Banjarmangu,3304092006.0,Kalilunjar,2
150,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,0.0,Purwonegoro,3304042008.0,Mertasari,2
151,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,330418.0,Kalibening,3304182011.0,Gununglangit,2
152,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,330416.0,Batur,3304162005.0,Kepakisan,2
153,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,330405.0,Bawang,3304052018.0,Pucang,2
154,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,330420.0,Pagedongan,3304202003.0,Twelagiri,2
155,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,320927.0,Susukan,3201132003.0,Susukan,2
156,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,330411.0,Rakit,3304112003.0,Gelang,2
157,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,320927.0,Susukan,3304012007.0,Brengkok,2
158,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,330418.0,Kalibening,3304182012.0,Bedana,2
159,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,330410.0,Wanadadi,3303152003.0,Karangjambe,2
160,Yogyakarta,Bum Desa,15-18 Juli 2024,33,Jawa Tengah,3304.0,Banjarnegara,330409.0,Banjarmangu,3279042002.0,Rejasari,2
161,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351719.0,Jogoroto,3517192001.0,Jogoroto,2
162,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,352103.0,Jogorogo,3310172016.0,Janti,2
163,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351713.0,Tembelang,0.0,Jatiwares,2
164,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351713.0,Tembelang,3517132005.0,Kedunglosari,2
165,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351713.0,Tembelang,3517132015.0,Bedahlawak,2
166,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351702.0,Gudo,3517022006.0,Sukoiber,2
167,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351702.0,Gudo,3517022018.0,Tanggungan,2
168,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351701.0,Perak,1602132010.0,Sumberagung,2
169,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351701.0,Perak,3310032017.0,Sembung,2
170,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351605.0,Ngoro,3315132016.0,Pulorejo,2
171,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351605.0,Ngoro,1506012001.0,Badang,2
172,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351605.0,Ngoro,0.0,Genuk Watu,2
173,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351605.0,Ngoro,3505192002.0,Kesamben,2
174,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351714.0,Ploso,3517142008.0,Jatibanjar,2
175,Yogyakarta,Bum Desa,16-19 Juli 2024,35,Jawa Timur,3517.0,Jombang,351710.0,Peterongan,3517102004.0,Mancar,2
176,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3324.0,Kendal,331901.0,Kaliwungu,3320072001.0,Mororejo,1
177,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3315.0,Grobogan,331518.0,Tegowanu,3315182005.0,Tanggirejo,1
178,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3314.0,Sragen,331403.0,Masaran,3313042006.0,Ngunut,1
179,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3311.0,Sukoharjo,331110.0,Baki,3311102003.0,Gedongan,1
180,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3321.0,Demak,332102.0,Karangawen,1205092002.0,Teluk,1
181,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3326.0,Pekalongan,332609.0,Kesesi,3326092009.0,Kesesi,1
182,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3316.0,Blora,331610.0,Tunjungan,3309172002.0,Kedungrejo,1
183,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3325.0,Batang,332509.0,Subah,3325092025.0,Kemiri Barat,1
184,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3308.0,Magelang,330601.0,Grabag,3308182021.0,Cokro,1
185,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,0.0,Kota Surakarta,0.0,Laweyan,3310022006.0,Kerten,1
186,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3306.0,Purworejo,330605.0,Kaligesing,3306052001.0,Jatirejo,1
187,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3310.0,Klaten,331018.0,Karanganom,3310032008.0,Brangkal,1
188,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3322.0,Semarang,332212.0,Bringin,1801162001.0,Banding,1
189,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,0.0,Kota Semarang,0.0,Semarang Barat,0.0,Ngemplak Simongan,1
190,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3327.0,Pemalang,332701.0,Moga,3305022013.0,Banyumudal,1
191,Yogyakarta,Calon Transmigran,22-28 Juli 2024,33,Jawa Tengah,3305.0,Kebumen,330509.0,Prembun,3305092010.0,Mulyosri,1
1,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401.0,Kampar,140117.0,Kampa,1401172004.0,Koto Perambahan,11
2,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401.0,Kampar,0.0,Kampar Timur,1401172007.0,Sungai Tarap,3
3,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401.0,Kampar,140107.0,Kampar Kiri,1401072003.0,Kuntu,1
4,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401.0,Kampar,140119.0,Kampar Kiri Tengah,1401192002.0,Bina Baru,3
5,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401.0,Kampar,140119.0,Kampar Kiri Tengah,1401192008.0,Koto Damai,1
6,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401.0,Kampar,140117.0,Kampa,1401172008.0,Tanjung Bungo,2
7,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401.0,Kampar,140102.0,Kampar,1401172002.0,Pulau Rambai,2
8,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401.0,Kampar,140117.0,Kampa,1401172003.0,Kampar,2
9,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401.0,Kampar,140119.0,Kampar Kiri Tengah,1401192003.0,Hidup Baru,1
10,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401.0,Kampar,140106.0,Siak Hulu,1401062006.0,Buluh Cina,2
11,Pekanbaru,BUM Desa,28-31 Maret 2024,14,Riau,1401.0,Kampar,140115.0,Bangkinang,1401012010.0,Ridan Permai,2
12,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121606.0,Dolok Sanggul,1216062026.0,Aek Lung,2
13,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121606.0,Dolok Sanggul,1216062020.0,Sihite II,2
14,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121606.0,Dolok Sanggul,1201122006.0,Sosor Gonting,2
15,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121606.0,Dolok Sanggul,0.0,Silaga-laga,2
16,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121606.0,Dolok Sanggul,1216062004.0,Pasaribu,2
17,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121609.0,Pakkat,1216092003.0,Karya,2
18,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121605.0,Lintong Nihuta,1216052013.0,Habeahan,2
19,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121605.0,Lintong Nihuta,1216052022.0,Nagasaribu V,2
20,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121605.0,Lintong Nihuta,1216052010.0,Nagasaribu II,2
21,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121604.0,Paranginan,1216042008.0,Siboru Torop,2
22,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121604.0,Paranginan,0.0,Labutolong Habinsaran,2
23,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121607.0,SijamaPolang,1203032014.0,Huta Ginjang,2
24,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121602.0,Pollung,0.0,Ria-Ria,2
25,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121608.0,Onan Ganjang,1216082010.0,Sigalogo,1
26,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121608.0,Onan Ganjang,0.0,Batunagodang,1
27,Pekanbaru,Bum Desa,23-26 April 2024,12,Sumatera Utara,1216.0,HUMBANG HASUNDUTAN,121601.0,Parlilitan,1216012007.0,Sionom Hudon Utara,2
28,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121707.0,Ronggur nihuta,0.0,Lintongnihuta,3
29,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121708.0,Pangururan,1217082009.0,Huta Bolon,3
30,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121708.0,Pangururan,1213032005.0,Huta Tinggi,2
31,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121701.0,Simanindo,1217012009.0,Cinta Dame,2
32,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121708.0,Pangururan,1102062004.0,Pardomuan I,1
33,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121708.0,Pangururan,1217082011.0,Pardugul,2
34,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121708.0,Pangururan,0.0,Lumban Suhitoruan,1
35,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121708.0,Pangururan,1217082014.0,Tanjung Bunga,2
36,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121708.0,Pangururan,1216062015.0,Saitnihuta,1
37,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121708.0,Pangururan,1217082019.0,Sialanguan,2
38,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121701.0,Simanindo,1217012005.0,Ambarita,4
39,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121701.0,Simanindo,1203032014.0,Huta Ginjang,1
40,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121701.0,Simanindo,1217012006.0,Martoba,1
41,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121701.0,Simanindo,1217012020.0,Unjur,2
42,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121701.0,Simanindo,1217012019.0,Simanindo,1
43,Pekanbaru,Bum Desa,14-17 Mei 2024,12,Sumatera Utara,1217.0,Samosir,121702.0,Onan Runggu,1217022011.0,Sipira,2
44,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202.0,Tapanuli Utara,120209.0,Siborong-borong,1202092021.0,Sitabotabo toruan,1
45,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202.0,Tapanuli Utara,120209.0,Siborong-borong,1202092014.0,Paniaran,1
46,Pekanbaru,Bum Desa,21-24 Mei 2024,12,Sumatera Utara,1202.0,Tapanuli Utara,120209.0,Siborong-borong,1202092009.0,Lobu Siregar I,1
