Kode_Prov,PROVINSI,KABUPATEN,KECAMATAN,Kode_Desa,DESA,NAMA_BUMDESA,Tenaga_Kerja
34.0,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,3401122001.0,BANJARARUM,BUM DESA BINANGUN ARTHA ARUM BANJARARUM,5.0
34.0,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,3401122002.0,BANJARASRI,BUM DESA BINANGUN ASRI SEJAHTERA ABADI BANJARASRI,4.0
34.0,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,3401122003.0,BANJARHARJO,BUM DESA ARTHA SEJAHTERA BANJARHARJO,3.0
34.0,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,3401122004.0,BANJAROYO,BUM DESA BINANGUN MITRA MENOREH BANJAROYO,4.0
34.0,DI YOGYAKARTA,BANTUL,SRANDAKAN,3402012001.0,PONCOSARI,BUM DESA MUKTI LESTARI PONCOSARI,
34.0,DI YOGYAKARTA,BANTUL,SRANDAKAN,3402012002.0,TRIMURTI,BUM DESA TRIMURTI LESTARI TRIMURTI,24.0
34.0,DI YOGYAKARTA,BANTUL,SANDEN,3402022001.0,GADINGSARI,BUM DESA SEMPULUR JAYA BAROKAH GADINGSARI,
34.0,DI YOGYAKARTA,BANTUL,SANDEN,3402022003.0,SRIGADING,BUM DESA SRIBARU SEJAHTERA SRIGADING,3.0
34.0,DI YOGYAKARTA,BANTUL,SANDEN,3402022004.0,MURTIGADING,BUM DESA MURTIGADING LESTARI MURTIGADING,6.0
34.0,DI YOGYAKARTA,BANTUL,KRETEK,3402032002.0,PARANGTRITIS,BUM DESA PARIS BERMANTERA PARANGTRITIS,20.0
34.0,DI YOGYAKARTA,BANTUL,KRETEK,3402032003.0,DONOTIRTO,BUM DESA LENTERA DESA DONOTIRTO,9.0
34.0,DI YOGYAKARTA,BANTUL,PUNDONG,3402042001.0,SELOHARJO,BUM DESA HARJOMUKTI SELOHARJO,
34.0,DI YOGYAKARTA,BANTUL,PUNDONG,3402042002.0,PANJANGREJO,BUM DESA MAKMUR ASRI PANJANGREJO,9.0
34.0,DI YOGYAKARTA,BANTUL,PUNDONG,3402042003.0,SRIHARDONO,BUM DESA BERSAMA MAHANANI MULYA LKD,
34.0,DI YOGYAKARTA,BANTUL,BAMBANG LIPURO,3402052001.0,SIDOMULYO,BUM DESA SIDOMULYO MAJU SIDOMULYO,
34.0,DI YOGYAKARTA,BANTUL,BAMBANGLIPURO,3402052002.0,MULYODADI,BUM DESA MULYO NUGROHO MULYODADI,5.0
34.0,DI YOGYAKARTA,BANTUL,BAMBANGLIPURO,3402052003.0,SUMBERMULYO,BUM DESA SUMBERMULYO MANDIRI SUMBERMULYO,
34.0,DI YOGYAKARTA,BANTUL,PANDAK,3402062001.0,CATUHARJO,BUM DESA CATUR SEJAHTERA CATURHARJO,3.0
34.0,DI YOGYAKARTA,BANTUL,PANDAK,3402062002.0,TRIHARJO,BUM DESA TRIHARJO MAJU TRIHARJO,4.0
34.0,DI YOGYAKARTA,BANTUL,PAJANGAN,3402072001.0,TRIWIDADI,BUM DESA TRIWIDADI TRIWIDADI,2.0
34.0,DI YOGYAKARTA,BANTUL,PAJANGAN,3402072003.0,GUWOSARI,BUM DESA GUWOSARI MAJU SEJAHTERA GUWOSARI,6.0
34.0,DI YOGYAKARTA,BANTUL,BANTUL,3402082001.0,PALBAPANG,BUM DESA SENOPATI PALBAPANG,3.0
34.0,DI YOGYAKARTA,BANTUL,BANTUL,3402082002.0,RINGINHARJO,BUM DESA RINGINHARJO DAYA MANDIRI RINGINHARJO,
34.0,DI YOGYAKARTA,BANTUL,BANTUL,3402082003.0,BANTUL,BUM DESA KARYA MANDIRI BANTUL,
34.0,DI YOGYAKARTA,BANTUL,BANTUL,3402082004.0,TRIRENGGO,BUM DESA SENYUM TRIRENGGO,6.0
34.0,DI YOGYAKARTA,BANTUL,BANTUL,3402082005.0,SABDODADI,BUM DESA DADI SEJAHTERA SABDODADI,4.0
34.0,DI YOGYAKARTA,BANTUL,JETIS,3402092001.0,PATALAN,BUM DESA KARYA PAKARTI PATALAN,17.0
34.0,DI YOGYAKARTA,BANTUL,JETIS,3402092002.0,CANDEN,BUM DESA CANDI ARTA CANDEN,
34.0,DI YOGYAKARTA,BANTUL,JETIS,3402092003.0,SUMBERAGUNG,BUM DESA SUMBER AGUNG SEJAHTERA SUMBERAGUNG,5.0
34.0,DI YOGYAKARTA,BANTUL,IMOGIRI,3402102001.0,SELOPAMIORO,BUM DESA MEKAR JAYA SELOPAMIORO,7.0
34.0,DI YOGYAKARTA,BANTUL,IMOGIRI,3402102002.0,SRIHARJO,BUM DESA SRI REJEKI SRIHARJO,5.0
34.0,DI YOGYAKARTA,BANTUL,IMOGIRI,3402102003.0,WUKIRSARI,BUM DESA WUKIRRAYA WUKIRSARI,2.0
34.0,DI YOGYAKARTA,BANTUL,IMOGIRI,3402102004.0,KEBONAGUNG,BUM DESA AGUNG MANUNGGAL KEBONAGUNG,12.0
34.0,DI YOGYAKARTA,BANTUL,IMOGIRI,3402102005.0,KARANGTENGAH,BUM DESA KARANG MAKMUR KARANGTENGAH,9.0
34.0,DI YOGYAKARTA,BANTUL,IMOGIRI,3402102006.0,GIRIREJO,BUM DESA MAHANANI GIRIREJO,1.0
34.0,DI YOGYAKARTA,BANTUL,IMOGIRI,3402102007.0,KARANGTALUN,BUM DESA TALUN MANDIRI KARANGTALUN,
34.0,DI YOGYAKARTA,BANTUL,IMOGIRI,3402102008.0,IMOGIRI,BUM DESA GIRI WANGI IMOGIRI,
34.0,DI YOGYAKARTA,BANTUL,DLINGO,3402112001.0,MANGUNAN,BUM DESA SELOAJI MANGUNAN,8.0
34.0,DI YOGYAKARTA,BANTUL,DLINGO,3402112002.0,MUNTUK,BUM DESA GIRI ARTHA MUNTUK,8.0
34.0,DI YOGYAKARTA,BANTUL,DLINGO,3402112003.0,DLINGO,BUM DESA DLINGO MULIA DLINGO,6.0
34.0,DI YOGYAKARTA,BANTUL,DLINGO,3402112005.0,TERONG,BUM DESA TERONG SEJAHTERA TERONG,3.0
34.0,DI YOGYAKARTA,BANTUL,DLINGO,3402112006.0,JATIMULYO,BUM DESA GEMAH RIPAH JATIMULYO,4.0
34.0,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,3402122001.0,BATURETNO,BUM DESA RETNO SEMBODO BATURETNO,12.0
34.0,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,3402122006.0,POTORONO,BUM DESA MEKARING PONO POTORONO,62.0
34.0,DI YOGYAKARTA,BANTUL,BANGUNTAPAN,3402122007.0,TAMANAN,BUM DESA TAMANAN JALAARGA TAMANAN,4.0
34.0,DI YOGYAKARTA,BANTUL,PLERET,3402132001.0,WONOKROMO,BUM DESA MATARAM BERKAH MULIA WONOKROMO,4.0
34.0,DI YOGYAKARTA,BANTUL,PLERET,3402132002.0,PLERET,BUM DESA LUMBUNG PANGAN MATARAM PLERET,
34.0,DI YOGYAKARTA,BANTUL,PLERET,3402132003.0,SEGOROYOSO,BUM DESA SAMUDRO MULYO SEGOROYOSO ABADI SEGOROYOSO,3.0
34.0,DI YOGYAKARTA,BANTUL,PIYUNGAN,3402142003.0,SRIMARTANI,BUM DESA SRIMARTANI MAKMUR SRIMARTANI,3.0
34.0,DI YOGYAKARTA,BANTUL,SEWON,3402152001.0,PENDOWOHARJO,BUM DESA PENDOWO MULYO PENDOWOHARJO,2.0
34.0,DI YOGYAKARTA,BANTUL,SEWON,3402152004.0,PANGGUNGHARJO,BUM DESA PANGGUNG LESTARI PANGGUNGHARJO,125.0
34.0,DI YOGYAKARTA,BANTUL,KASIHAN,3402162001.0,BANGUNJIWO,BUM DESA BANGUN KAMULYAN BANGUNJIWO,30.0
34.0,DI YOGYAKARTA,BANTUL,KASIHAN,3402162002.0,TIRTONIRMOLO,BUM DESA TIRTO ARTA MANDIRI TIRTONIRMOLO,6.0
34.0,DI YOGYAKARTA,BANTUL,KASIHAN,3402162003.0,TAMANTIRTO,BUM DESA TAMAN KARYA MANUNGGAL TAMANTIRTO,12.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,WONOSARI,3403012011.0,DUWET,BUM DESA PRASODJO DUWET,3.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,NGLIPAR,3403022001.0,NATAH,BUM DESA ASENAT NATAH,13.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,NGLIPAR,3403022002.0,PILANGREJO,BUM DESA MANDIRI PILANGREJO,2.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,NGLIPAR,3403022003.0,KEDUNGPOH,BUM DESA MURAKABI KEDUNGPOH,
34.0,DI YOGYAKARTA,GUNUNGKIDUL,NGLIPAR,3403022004.0,PENGKOL,BUM DESA BERKAH MAKMUR PENGKOL,3.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,3403032005.0,DENGOK,BUM DESA DADI MULYO DENGOK,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,PLAYEN,3403032011.0,GADING,BUM DESA NGUDI SEJAHTERA GADING,4.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,PLAYEN,3403032013.0,NGLERI,BUM DESA AMANAH NGLERI,3.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,PATUK,3403042001.0,BUNDER,BUM DESA BAROKAH HANDAYANI BUNDER,11.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,PATUK,3403042003.0,PENGKOK,BUM DESA GUMREGAH PENGKOK,5.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,PATUK,3403042006.0,PATUK,BUM DESA BIMA SENA PATUK,34.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,PATUK,3403042007.0,NGORO ORO,BUM DESA MARGO MULYO NGORO-ORO,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,PATUK,3403042009.0,PUTAT,BUM DESA SUKA MAKMUR SEJAHTERA PUTAT,3.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,PATUK,3403042010.0,NGLEGI,BUM DESA MAJUDADI NGLEGI,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,PALIYAN,3403052005.0,KARANG ASEM,BUM DESA BUMI SEJAHTERA KARANGASEM,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,PANGGANG,3403062002.0,GIRISEKAR,BUM DESA SEKAR LESTARI GIRISEKAR,5.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,PANGGANG,3403062003.0,GIRIMULYO,BUM DESA WIJAYAMULYA GIRIMULYO,5.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,PANGGANG,3403062006.0,GIRISUKO,BUM DESA SUKO LESTARI GIRISUKO,3.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,3403072001.0,GIRIPANGGUNG,BUM DESA GIRI SEJAHTERA GIRIPANGGUNG,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,3403072002.0,SUMBER WUNGU,BUM DESA SUMBER MAKMUR SUMBERWUNGU,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,3403072003.0,SIDOHARJO,BUM DESA MAJU BERSAMA SIDOHARJO,4.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,TEPUS,3403072004.0,TEPUS,BUM DESA PUNOKAWAN TEPUS,2.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,TEPUS,3403072005.0,PURWODADI,BUM DESA RAHARJO PURWODADI,5.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,SEMANU,3403082001.0,NGEPOSARI,BUM DESA AMANAH NGEPOSARI,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SEMANU,3403082002.0,SEMANU,BUM DESA NAWASENA SEMANU,12.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,SEMANU,3403082003.0,PACAREJO,BUM DESA HARAPAN PACAREJO,
34.0,DI YOGYAKARTA,GUNUNGKIDUL,SEMANU,3403082004.0,CANDIREJO,BUM DESA SEMBADA CANDIREJO,
34.0,DI YOGYAKARTA,GUNUNGKIDUL,SEMANU,3403082005.0,DADAPAYU,BUM DESA MAHANANI DADAPAYU,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,KARANGMOJO,3403092001.0,BEJIHARJO,BUM DESA MAJU MANDIRI BEJIHARJO,23.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,KARANGMOJO,3403092006.0,KARANGMOJO,BUM DESA MITRA MAKARYA KARANGMOJO,
34.0,DI YOGYAKARTA,GUNUNGKIDUL,PONJONG,3403102006.0,GENJAHAN,BUM DESA AMANAH GENJAHAN,
34.0,DI YOGYAKARTA,GUNUNGKIDUL,RONGKOP,3403112002.0,PRINGOMBO,BUM DESA PRIMA PRINGOMBO,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,RONGKOP,3403112006.0,SEMUGIH,BUM DESA GUYUB RUKUN SEMUGIH,5.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,3403122001.0,KALITEKUK,BUM DESA MAKMUR MARGA MANUNGGAL KALITEKUK,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,3403122002.0,KEMEJING,BUM DESA NGUDI RAHARJO KEMEJING,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,3403122003.0,BULUREJO,BUM DESA HANDAYANI BULUREJO,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,3403122004.0,SUMBEREJO,BUM DESA SUMBER SEJAHTERA SUMBEREJO,1.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,3403122005.0,BENDUNG,BUM DESA MAJU DADI BENDUNG,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,3403122006.0,CANDIREJO,BUM DESA NAWACHITRA CANDIREJO,4.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,3403122007.0,REJOSARI,BUM DESA MBANGUN DESO REJOSARI,5.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,3403122008.0,KARANGSARI,BUM DESA AMARTA BINANGUN KARANGSARI,1.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,3403122009.0,PUNDUNGSARI,BUM DESA BAROKAH PUNDUNGSARI,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SEMIN,3403122010.0,SEMIN,BUM DESA USAHA INSAH SEJAHTERA SEMIN,1.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,NGAWEN,3403132001.0,TANCEP,BUM DESA HANDAYANI TANCEP,3.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,NGAWEN,3403132003.0,JURANGJERO,BUM DESA MAKMUR JURANGJERO,3.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,NGAWEN,3403132004.0,KAMPUNG,BUM DESA BANGKIT KARYA MANDIRI KAMPUNG,3.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,NGAWEN,3403132005.0,BEJI,BUM DESA MAKMUR SEJAHTERA BEJI,6.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,NGAWEN,3403132006.0,WATUSIGAR,BUM DESA KENCANA WATUSIGAR,8.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,GEDANG SARI,3403142002.0,MERTELU,BUM DESA MAJU MAKMUR SEJAHTERA MERTELU,1.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,GEDANGSARI,3403142005.0,SERUT,BUM DESA KARYA MANUNGGAL JAYA SERUT,5.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,SAPTO SARI,3403152002.0,NGLORO,BUM DESA BERKAH MANDIRI NGLORO,
34.0,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,3403162001.0,BALONG,BUM DESA NGUDI REJEKI BALONG,2.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,3403162002.0,JEPITU,BUM DESA SUGIH SLAMET JEPITU,10.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,3403162003.0,KARANGAWEN,BUM DESA MITRA BERKARYA KARANGAWEN,9.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,3403162004.0,NGLINDUR,BUM DESA SIDO LANCAR NGLINDUR,9.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,3403162005.0,JERUKWUDEL,BUM DESA MARSUDILUHUR JERUKWUDEL,9.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,3403162006.0,TILENG,BUM DESA MITRA PEMBERDAYAAN MASYARAKAT TILENG,3.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,3403162007.0,PUCUNG,BUM DESA SEJAHTERA PUCUNG,3.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,GIRISUBO,3403162008.0,SONGBANYU,BUM DESA SUMBER MULYO SONGBANYU,3.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,TANJUNGSARI,3403172003.0,KEMADANG,BUM DESA BAHARI SEJAHTERA KEMADANG,7.0
34.0,DI YOGYAKARTA,GUNUNGKIDUL,TANJUNGSARI,3403172005.0,NGESTIREJO,BUM DESA JALA ARTA NGESTIREJO,3.0
34.0,DI YOGYAKARTA,GUNUNG KIDUL,PURWOSARI,3403182001.0,GIRIPURWO,BUM DESA PURWO MANUNGGAL GIRIPURWO,10.0
34.0,DI YOGYAKARTA,SLEMAN,GAMPING,3404012003.0,BANYURADEN,BUM DESA BANYU GOTRO RUMPOKO BANYURADEN,3.0
34.0,DI YOGYAKARTA,SLEMAN,GAMPING,3404012004.0,NOGOTIRTO,BUM DESA TIRTAJAYA NOGOTIRTO,5.0
34.0,DI YOGYAKARTA,SLEMAN,GAMPING,3404012005.0,TRIHANGGO,BUM DESA ASTAGUNA TRIHANGGO,5.0
34.0,DI YOGYAKARTA,SLEMAN,GODEAN,3404022002.0,SIDOLUHUR,BUM DESA LUHUR SEMBADA SIDOLUHUR,26.0
34.0,DI YOGYAKARTA,SLEMAN,GODEAN,3404022003.0,SIDOMULYO,BUM DESA SIDO MAKMUR SIDOMULYO,10.0
34.0,DI YOGYAKARTA,SLEMAN,MOYUDAN,3404032001.0,SUMBERAHAYU,BUM DESA RAHAYU SUMBERAHAYU,
34.0,DI YOGYAKARTA,SLEMAN,MOYUDAN,3404032002.0,SUMBERSARI,BUM DESA AMANAH BERDIKARI SUMBERSARI,3.0
34.0,DI YOGYAKARTA,SLEMAN,MOYUDAN,3404032003.0,SUMBERAGUNG,BUM DESA AGUNG SEJAHTERA SUMBERAGUNG,1.0
34.0,DI YOGYAKARTA,SLEMAN,MOYUDAN,3404032004.0,SUMBERARUM,BUM DESA PRIMA ARUM SEJAHTERA SUMBERARUM,
34.0,DI YOGYAKARTA,SLEMAN,MINGGIR,3404042002.0,SENDANGMULYO,BUM DESA MEKAR MULYO SENDANGMULYO,1.0
34.0,DI YOGYAKARTA,SLEMAN,MINGGIR,3404042003.0,SENDANGAGUNG,BUM DESA SINAR AGUNG SENDANGAGUNG,
34.0,DI YOGYAKARTA,SLEMAN,MINGGIR,3404042004.0,SENDANGSARI,BUM DESA SARI MUMPUNI SENDANGSARI,6.0
34.0,DI YOGYAKARTA,SLEMAN,MINGGIR,3404042005.0,SENDANGREJO,BUM DESA REJO GEMILANG SENDANGREJO,2.0
34.0,DI YOGYAKARTA,SLEMAN,SEYEGAN,3404052001.0,MARGOLUWIH,BUM DESA MAKARTI KALURAHAN MARGOLUWIH MARGOLUWIH,
34.0,DI YOGYAKARTA,SLEMAN,SEYEGAN,3404052003.0,MARGOKATON,BUM DESA BUMDES KATON MARGO SEMBADA MARGOKATON,
34.0,DI YOGYAKARTA,SLEMAN,SEYEGAN,3404052004.0,MARGOMULYO,BUM DESA MULYOMANUNGGAL MARGOMULYO,
34.0,DI YOGYAKARTA,SLEMAN,SEYEGAN,3404052005.0,MARGOAGUNG,BUM DESA KARYA MANUNGGAL MARGOAGUNG,
34.0,DI YOGYAKARTA,SLEMAN,MLATI,3404062001.0,SINDUADI,BUM DESA SINDU MANDIRI SINDUADI,11.0
34.0,DI YOGYAKARTA,SLEMAN,MLATI,3404062002.0,SENDANGADI,BUM DESA SENDANG MAKMUR SENDANGADI,6.0
34.0,DI YOGYAKARTA,SLEMAN,MLATI,3404062003.0,TLOGOADI,BUM DESA TLAGA USAHA MANDIRI TLOGOADI,6.0
34.0,DI YOGYAKARTA,SLEMAN,MLATI,3404062004.0,TIRTOADI,BUM DESA TIRTA MAS TIRTOADI,6.0
34.0,DI YOGYAKARTA,SLEMAN,MLATI,3404062005.0,SUMBERADI,BUM DESA SUMBER MAKMUR SUMBERADI,3.0
34.0,DI YOGYAKARTA,SLEMAN,BERBAH,3404082001.0,SENDANGTIRTO,BUM DESA MAKMUR MANDIRI SENDANGTIRTO,14.0
34.0,DI YOGYAKARTA,SLEMAN,BERBAH,3404082002.0,TEGALTIRTO,BUM DESA TIRTOMULYO TEGALTIRTO SEJAHTERA TEGALTIRTO,6.0
34.0,DI YOGYAKARTA,SLEMAN,BERBAH,3404082003.0,KALITIRTO,BUM DESA KALIMAS KALITIRTO,6.0
34.0,DI YOGYAKARTA,SLEMAN,PRAMBANAN,3404092001.0,SUMBERHARJO,BUM DESA SUMBERHARJO SEJAHTERA SUMBERHARJO,48.0
34.0,DI YOGYAKARTA,SLEMAN,PRAMBANAN,3404092002.0,WUKIRHARJO,BUM DESA WUKIR MANDIRI WUKIRHARJO,23.0
34.0,DI YOGYAKARTA,SLEMAN,PRAMBANAN,3404092004.0,SAMBIREJO,BUM DESA SAMBIMULYO SAMBIREJO,195.0
34.0,DI YOGYAKARTA,SLEMAN,PRAMBANAN,3404092006.0,BOKOHARJO,BUM DESA BOKO MAKMUR BOKOHARJO,4.0
34.0,DI YOGYAKARTA,SLEMAN,KALASAN,3404102001.0,PURWOMARTANI,BUM DESA PURWO KARYA SEJAHTERA PURWOMARTANI,3.0
34.0,DI YOGYAKARTA,SLEMAN,KALASAN,3404102002.0,TIRTOMARTANI,BUM DESA MITRA TIRTOMARTANI,5.0
34.0,DI YOGYAKARTA,SLEMAN,KALASAN,3404102003.0,TAMANMARTANI,BUM DESA TAMANMARTANI 5758 TAMANMARTANI,12.0
34.0,DI YOGYAKARTA,SLEMAN,KALASAN,3404102004.0,SELOMARTANI,BUM DESA CAHAYA SELO SELOMARTANI,5.0
34.0,DI YOGYAKARTA,SLEMAN,NGEMPLAK,3404112001.0,SINDUMARTANI,BUM DESA SINDU PARAHITA SINDUMARTANI,2.0
34.0,DI YOGYAKARTA,SLEMAN,NGEMPLAK,3404112002.0,BIMOMARTANI,BUM DESA BIMA MAKMUR BIMOMARTANI,3.0
34.0,DI YOGYAKARTA,SLEMAN,NGEMPLAK,3404112003.0,WIDODOMARTANI,BUM DESA WIDODO MAKARYO WIDODOMARTANI,2.0
34.0,DI YOGYAKARTA,SLEMAN,NGEMPLAK,3404112004.0,WEDOMARTANI,BUM DESA WEDO MAKMUR WEDOMARTANI,
34.0,DI YOGYAKARTA,SLEMAN,NGEMPLAK,3404112005.0,UMBULMARTANI,BUM DESA UMBUL SEMBADA UMBULMARTANI,
34.0,DI YOGYAKARTA,SLEMAN,NGAGLIK,3404122001.0,SARIHARJO,BUM DESA SARI MAKMUR SARIHARJO,4.0
34.0,DI YOGYAKARTA,SLEMAN,NGAGLIK,3404122002.0,MINOMARTANI,BUM DESA MINA MANDIRI MINOMARTANI,
34.0,DI YOGYAKARTA,SLEMAN,NGAGLIK,3404122003.0,SINDUHARJO,BUM DESA AMANAH SINDUHARJO,3.0
34.0,DI YOGYAKARTA,SLEMAN,NGAGLIK,3404122006.0,DONOHARJO,BUM DESA SRI TAMAN REJEKI DONOHARJO,1.0
34.0,DI YOGYAKARTA,SLEMAN,SLEMAN,3404132001.0,CATURHARJO,BUM DESA BINA MAKMUR CATURHARJO,3.0
34.0,DI YOGYAKARTA,SLEMAN,SLEMAN,3404132002.0,TRIHARJO,BUM DESA TRIHARJO SEJAHTERA TRIHARJO,9.0
34.0,DI YOGYAKARTA,SLEMAN,SLEMAN,3404132003.0,TRIDADI,BUM DESA TRIDADI MAKMUR TRIDADI,62.0
34.0,DI YOGYAKARTA,SLEMAN,SLEMAN,3404132004.0,PANDOWOHARJO,BUM DESA AMARTA PANDOWOHARJO,16.0
34.0,DI YOGYAKARTA,SLEMAN,SLEMAN,3404132005.0,TRIMULYO,BUM DESA TRI JAYA MULYA TRIMULYO,3.0
34.0,DI YOGYAKARTA,SLEMAN,TEMPEL,3404142004.0,PONDOKREJO,BUM DESA PONDOK SEJAHTERA PONDOKREJO,
34.0,DI YOGYAKARTA,SLEMAN,TEMPEL,3404142005.0,MOROREJO,BUM DESA MOROJOYO MOROREJO,
34.0,DI YOGYAKARTA,SLEMAN,TEMPEL,3404142006.0,MARGOREJO,BUM DESA SEMAR MARGOREJO,1.0
34.0,DI YOGYAKARTA,SLEMAN,TEMPEL,3404142007.0,LUMBUNGREJO,BUM DESA LUMBUNG SEJAHTERA LUMBUNGREJO,
34.0,DI YOGYAKARTA,SLEMAN,TEMPEL,3404142008.0,MERDIKOREJO,BUM DESA MERAPI SEJAHTERA MERDIKOREJO,1.0
34.0,DI YOGYAKARTA,SLEMAN,TURI,3404152001.0,BANGUNKERTO,BUM DESA BANGUN MITRA SEJAHTERA BANGUNKERTO,15.0
34.0,DI YOGYAKARTA,SLEMAN,TURI,3404152002.0,DONOKERTO,BUM DESA DONOLESTARI DONOKERTO,
34.0,DI YOGYAKARTA,SLEMAN,TURI,3404152003.0,GIRIKERTO,BUM DESA GERBANG MERAPI GIRIKERTO,5.0
34.0,DI YOGYAKARTA,SLEMAN,TURI,3404152004.0,WONOKERTO,BUM DESA DHARMA UTAMA WONOKERTO,9.0
34.0,DI YOGYAKARTA,SLEMAN,PAKEM,3404162001.0,PURWOBINANGUN,BUM DESA BINEKA PURWOBINANGUN,2.0
34.0,DI YOGYAKARTA,SLEMAN,PAKEM,3404162002.0,CANDIBINANGUN,BUM DESA CANDI SEJAHTERA CANDIBINANGUN,4.0
34.0,DI YOGYAKARTA,SLEMAN,PAKEM,3404162004.0,PAKEMBINANGUN,BUM DESA PAKEM MAKMUR MURAKABI PAKEMBINANGUN,
34.0,DI YOGYAKARTA,SLEMAN,PAKEM,3404162005.0,HARGOBINANGUN,BUM DESA MERAPI SEJAHTERA HARGOBINANGUN,
34.0,DI YOGYAKARTA,SLEMAN,CANGKRINGAN,3404172001.0,ARGOMULYO,BUM DESA ARGO MERAPI MAKMUR ARGOMULYO,6.0
34.0,DI YOGYAKARTA,SLEMAN,CANGKRINGAN,3404172002.0,WUKIRSARI,BUM DESA PANDANSARI WUKIRSARI,12.0
34.0,DI YOGYAKARTA,SLEMAN,CANGKRINGAN,3404172003.0,GLAGAHARJO,BUM DESA WIJASENA GLAGAHARJO,23.0
34.0,DI YOGYAKARTA,SLEMAN,CANGKRINGAN,3404172005.0,UMBULHARJO,BUM DESA MAJU RAHARJO UMBULHARJO,7.0
35.0,JAWA TIMUR,PACITAN,DONOROJO,3501012001.0,WIDORO,BUM DESA WIDORO MAKMUR WIDORO,
35.0,JAWA TIMUR,PACITAN,DONOROJO,3501012002.0,SAWAHAN,BUM DESA DEWANTARA SAWAHAN,
35.0,JAWA TIMUR,PACITAN,DONOROJO,3501012003.0,KALAK,BUM DESA REJO RAHARJO KALAK,
35.0,JAWA TIMUR,PACITAN,DONOROJO,3501012004.0,SENDANG,BUM DESA SUBUR MAKMUR SENDANG,14.0
35.0,JAWA TIMUR,PACITAN,DONOROJO,3501012005.0,KLEPU,BUM DESA SUMBER REJEKI KLEPU,1.0
